SID,corr,p
sid1135,-0.019762898917092,0.783910681243522
sid347,-0.020115076439026,0.786373997343036
sid1916,-0.020120681242097,0.742999896691572
sid69,-0.021586790242566,0.788428742141555
sid1527,-0.021593530465936,0.750664435029136
sid884,-0.021736844565245,0.778437348723179
sid227,-0.022357582678647,0.78524863287407
sid1547,-0.022720063983601,0.765365231536533
sid299,-0.023278875694654,0.812764605948528
sid1197,-0.023303486444627,0.824530801330518
sid1265,-0.023728100729956,0.75390892935238
sid1980,-0.023846874954829,0.758975228302159
sid1636,-0.023889642865987,0.740264402380406
sid110,-0.024469827628406,0.751440103078889
sid785,-0.024509234874311,0.751772639237164
sid1715,-0.024794181798164,0.747530413451501
sid1256,-0.025081983761265,0.757495061611829
sid123,-0.025233378175989,0.751450278844099
sid308,-0.026209310254948,0.744550398786574
sid253,-0.026372903983418,0.743011538328886
sid1383,-0.0264009103509,0.802734393598271
sid1401,-0.026955492040985,0.714211529080704
sid1663,-0.02705744413226,0.795736272771918
sid1287,-0.027060454835947,0.917889420410331
sid474,-0.027161365582416,0.732338224810568
sid1617,-0.027223297364171,0.740034896924166
sid1733,-0.027585414697496,0.747186253198394
sid392,-0.027928422474422,0.740562313925954
sid154,-0.028086459715434,0.721090692794493
sid1965,-0.028530451129771,0.726279117803663
sid1293,-0.028989997344901,0.695267776749356
sid428,-0.029070375001498,0.73220704247705
sid1644,-0.029089806348672,0.70649612467353
sid1258,-0.029373703078837,0.721226233693908
sid1675,-0.029464428411835,0.745294892387492
sid717,-0.029943551352191,0.711487143480998
sid721,-0.030315775576658,0.673168749053235
sid328,-0.03069142576404,0.685091371644837
sid818,-0.030748329708034,0.715443134346882
sid111,-0.031120692364958,0.729394395091073
sid543,-0.031252784549909,0.664490689600063
sid671,-0.031395405974815,0.729230659418197
sid1335,-0.031525131401047,0.707587748246565
sid1380,-0.031553877651063,0.669833578481299
sid1108,-0.031911731375199,0.66289882711405
sid1978,-0.032489986507203,0.694057529264815
sid181,-0.032632340256283,0.674545749300579
sid1244,-0.032690299421763,0.66667872757918
sid635,-0.032701523555674,0.690180267977431
sid1844,-0.033132652954109,0.627400584556264
sid545,-0.03364851934466,0.676672578661981
sid1457,-0.034801701866495,0.647511142755811
sid898,-0.034871463798909,0.690274587149867
sid593,-0.035172765489909,0.705338619263816
sid216,-0.035270284261775,0.689198981602732
sid298,-0.03547562738236,0.659144137622951
sid718,-0.035543525197199,0.655445646527066
sid41,-0.035969568321363,0.654701343726204
sid22,-0.036064839825376,0.648660234633664
sid594,-0.036068219425889,0.654864714851378
sid838,-0.036252418428136,0.629958865167097
sid1545,-0.036702376748543,0.67965013584999
sid552,-0.036843769572419,0.641593904527835
sid1805,-0.037454224064108,0.63502215011194
sid497,-0.038136791205678,0.636448986527225
sid317,-0.038407474305314,0.639634521586887
sid556,-0.038423546480742,0.639494324996216
sid1315,-0.038435098786917,0.601488660583009
sid2,-0.038911767048376,0.603011709226969
sid738,-0.038933929778985,0.571099256734145
sid12,-0.039150504349172,0.62638514756496
sid1149,-0.039409377962401,0.563664031192977
sid1360,-0.039984121599498,0.604674627372664
sid1819,-0.040189943144234,0.622999809678265
sid789,-0.040764421975323,0.650399237353322
sid1352,-0.040935188660562,0.549585124552368
sid1741,-0.041018970646428,0.565128503547699
sid792,-0.041054843201889,0.601700103130471
sid852,-0.041228831213835,0.592366179887132
sid1363,-0.04197034931009,0.579122147912015
sid1503,-0.042231149246955,0.564994235300806
sid1711,-0.042406133597355,0.592094332328736
sid168,-0.043117518603685,0.601582069738437
sid121,-0.043263771872583,0.583444154235756
sid1947,-0.043699230368765,0.606883964972799
sid1957,-0.043759171308233,0.629395592498566
sid197,-0.043807047265636,0.626211486984992
sid1167,-0.044384990266041,0.594754876153687
sid344,-0.04446350220155,0.551170272817144
sid1192,-0.045012836008628,0.536364614538722
sid507,-0.045487965067823,0.665042819883665
sid341,-0.046200470795133,0.51593450936361
sid1345,-0.046336785927504,0.527752874310052
sid816,-0.046477431660201,0.541356749102234
sid318,-0.046658701270442,0.560464950367641
sid1573,-0.046946933596443,0.526845674007213
sid1810,-0.047427138391988,0.53669838546906
sid1664,-0.048084555974645,0.533494385790756
sid28,-0.048236814764747,0.553778128734475
sid632,-0.048270933845467,0.500568136217581
sid1183,-0.048431456039772,0.558856033761484
sid1479,-0.048462865905064,0.538996043936081
sid737,-0.048465064785455,0.544079237383243
sid1548,-0.04878696203505,0.46953455324879
sid1421,-0.049488270026124,0.502353499855133
sid280,-0.050366335136902,0.482135053812707
sid706,-0.051816806992417,0.549101132351896
sid486,-0.051847258752568,0.520356168945763
sid1864,-0.052246876494864,0.460232562122015
sid1983,-0.052665779736793,0.385180232578146
sid656,-0.053507637559866,0.488307253205509
sid950,-0.053641335439021,0.452916279849628
sid869,-0.053792860801365,0.489920161029709
sid1534,-0.054019098392218,0.533768712573641
sid924,-0.054722977718776,0.448543628881598
sid1290,-0.055131976312391,0.475182123634911
sid1016,-0.055225505245401,0.50793143625787
sid1284,-0.05552047405082,0.412533860718299
sid387,-0.056160863909747,0.476428803472371
sid1430,-0.05724974157578,0.44524801617082
sid1382,-0.057352002190218,0.566942848231083
sid1436,-0.058078845873254,0.416359263605719
sid260,-0.058478070406884,0.448760004633115
sid1376,-0.059557090697671,0.436354736885633
sid928,-0.059621675076177,0.398119515428202
sid1718,-0.059965200692683,0.381615060634578
sid736,-0.060286981936203,0.43482757128261
sid834,-0.060782853908708,0.392549907186429
sid1390,-0.060868801406695,0.453312848333348
sid586,-0.061323690915842,0.486547790195316
sid677,-0.061700955688632,0.424111512466143
sid921,-0.062548631409767,0.476160096755343
sid1472,-0.062580496816025,0.418917213300127
sid1818,-0.063161881089102,0.379136295660685
sid1425,-0.063205670174719,0.390126046037478
sid1935,-0.063249302959772,0.44504493720064
sid268,-0.063432231389534,0.405671195070655
sid827,-0.063931921499576,0.384692048013963
sid373,-0.063957882734612,0.408731541386013
sid669,-0.064606823402027,0.429073704676529
sid1059,-0.06468912972745,0.437904841707095
sid1574,-0.065237159755565,0.399403542475198
sid945,-0.065857968351531,0.373110926335733
sid1625,-0.066357031291656,0.541425567700075
sid274,-0.066575832121845,0.335852093826528
sid1731,-0.067133174030824,0.411208639981641
sid1901,-0.067669333596413,0.428644630462134
sid1325,-0.06770099209477,0.349532581640945
sid350,-0.067910751956509,0.344270217005039
sid876,-0.068489226845988,0.398671697715501
sid966,-0.068560270334792,0.363173704959932
sid573,-0.068680861311203,0.394252292218431
sid710,-0.068982531491309,0.371401273113286
sid358,-0.069050267567464,0.410869912196431
sid1255,-0.06906369143446,0.467310003367572
sid1884,-0.069096767256693,0.427598317644471
sid745,-0.069262164372443,0.372334192666777
sid16,-0.069887485717879,0.41192539938042
sid1458,-0.070049275956512,0.339458578335226
sid413,-0.070448741449055,0.398128129535577
sid1243,-0.070528256969151,0.336158355740219
sid767,-0.070826922713259,0.328953147147112
sid364,-0.071167833003063,0.335724417936334
sid1771,-0.071320547320072,0.540382957738809
sid1431,-0.071354980796429,0.511331081423707
sid307,-0.071450652435004,0.434171018093375
sid80,-0.072811228715159,0.346822556968914
sid468,-0.073094904905586,0.387321649003204
sid1628,-0.073143235397777,0.343177623433882
sid1337,-0.073169228978766,0.498099562303352
sid957,-0.073216800491155,0.29208917992724
sid1280,-0.0736488029782,0.35013975997113
sid510,-0.07366516173025,0.341181349533445
sid183,-0.073679627828936,0.406638806861456
sid1078,-0.073742286767228,0.383119951881148
sid7,-0.073857761110654,0.327193714707671
sid775,-0.074006977750563,0.356967649805205
sid1348,-0.074530223937224,0.334079269780676
sid846,-0.075798990994179,0.306472096280376
sid479,-0.076053742448078,0.284452020843418
sid1501,-0.076758191117612,0.42759640858839
sid1546,-0.077140198168903,0.44092906194279
sid1689,-0.077412287651226,0.320044496380497
sid1773,-0.077594434735093,0.323356952196505
sid1327,-0.077933088074169,0.312416941769221
sid1154,-0.077985430369777,0.470166003949749
sid1237,-0.078402885280843,0.335386507260771
sid339,-0.07845121632381,0.32874645037862
sid1804,-0.078549550470143,0.345979317443097
sid1024,-0.078987591760502,0.317734169467505
sid1551,-0.079348259723253,0.25808396887585
sid15,-0.079376022528871,0.302075724059856
sid1094,-0.079411663027023,0.34069507848938
sid685,-0.079598663113197,0.39154497845277
sid439,-0.079742345250634,0.319262853859605
sid500,-0.079884435809728,0.301865473368496
sid1225,-0.080373970525942,0.28757729696526
sid780,-0.080427064781901,0.384571180098221
sid1591,-0.080496962215853,0.317822364051301
sid1714,-0.081287537016392,0.311506165722759
sid920,-0.081315686130016,0.262184257792812
sid1480,-0.081442534694982,0.239945422648109
sid1695,-0.081453738110631,0.289556825307843
sid1165,-0.08234918497936,0.316424238254623
sid303,-0.082568560446106,0.259955130571488
sid167,-0.082754021524043,0.368877015918603
sid1738,-0.08328317919383,0.30931330461574
sid681,-0.08369253864412,0.336339646623015
sid1476,-0.084145995419894,0.239748517389991
sid1888,-0.08436866608349,0.361628323485166
sid1576,-0.084887700681099,0.303329756993759
sid1502,-0.08510968347542,0.269805395767726
sid207,-0.0852495128953,0.297989538444797
sid209,-0.085474551057412,0.308383041325807
sid909,-0.08637842015179,0.344133961700976
sid89,-0.087354198602385,0.382645915650654
sid1561,-0.087881637502581,0.275305565072525
sid329,-0.088138462254346,0.261745415522046
sid954,-0.088187913193148,0.312782510589959
sid1468,-0.088207322005502,0.244369468576724
sid860,-0.088358853025835,0.203295697156174
sid551,-0.089826064147986,0.266343849711014
sid851,-0.090024437287915,0.244425222656408
sid939,-0.090553023810718,0.238848121423395
sid861,-0.090657495679918,0.189602388963474
sid1266,-0.090698400418167,0.251038575053339
sid153,-0.090855012514161,0.254721465715963
sid1041,-0.091951320715688,0.261476551964557
sid1435,-0.092300497122281,0.232653755972082
sid1583,-0.092335689824336,0.433948669456362
sid728,-0.092606185598591,0.229707983869081
sid550,-0.092784774858859,0.237329776911776
sid926,-0.093796160005939,0.170584839670078
sid995,-0.093957444516106,0.238789328687842
sid1878,-0.094153229035489,0.198718533903817
sid1412,-0.094568642458166,0.286410118502731
sid282,-0.094693959696731,0.331947202095544
sid63,-0.094811179823442,0.231563026978139
sid1095,-0.095278971827806,0.227794929516026
sid102,-0.095590708755608,0.246185579579369
sid708,-0.096278015871543,0.167580686935769
sid1756,-0.096906995344677,0.200731828021473
sid355,-0.096928946134651,0.242838711720017
sid471,-0.097303911688622,0.226885368856005
sid716,-0.098112738302054,0.201721342063101
sid237,-0.099054079720303,0.176237327647025
sid1904,-0.099400898842477,0.195835580638822
sid1692,-0.099556099992642,0.184861262370508
sid555,-0.10256894673916,0.221205296429921
sid1658,-0.102714051701189,0.211017508095833
sid406,-0.103212661318999,0.210348066396897
sid1584,-0.103377749925616,0.234573342349844
sid1991,-0.104184035855168,0.097571672199335
sid932,-0.105284269374764,0.135900576077386
sid517,-0.105302866347477,0.199677346763273
sid692,-0.10802347690981,0.168565842967607
sid637,-0.108228496198696,0.13105721551813
sid675,-0.108744911815502,0.296803801787478
sid1522,-0.108816059162719,0.131970312398715
sid749,-0.109312117499124,0.178605171397929
sid1786,-0.10955169070088,0.148965751993124
sid314,-0.109849150287358,0.131364291944658
sid885,-0.110384354366791,0.154325096218035
sid464,-0.11050781293079,0.131112564757129
sid824,-0.111024725003901,0.160883078331747
sid1131,-0.111497683748185,0.115069337459665
sid1194,-0.111698646332267,0.153187922219695
sid619,-0.11181056886806,0.125583925402633
sid484,-0.112128999151978,0.216915574105425
sid1826,-0.112994932109575,0.193627000375171
sid487,-0.113044328104898,0.162746889397555
sid232,-0.113080485209875,0.161231256958861
sid1570,-0.113307375664851,0.159022533370002
sid867,-0.113782882025181,0.11137787797196
sid1509,-0.114127895902666,0.555529594615226
sid524,-0.115106775884259,0.165045533409402
sid1898,-0.115921907048778,0.190798807409226
sid1427,-0.116349629757292,0.153445605863041
sid174,-0.11721148235139,0.104508904840054
sid1384,-0.118131125728107,0.115271716826813
sid113,-0.118686154716552,0.143961336458629
sid258,-0.118913322078525,0.330463148432618
sid678,-0.118982500272653,0.142955915409109
sid1861,-0.118982591269835,0.102956452532953
sid580,-0.119184649430374,0.135816116585313
sid873,-0.119623443456827,0.081537617870615
sid304,-0.119705992127394,0.118880315424089
sid1134,-0.119852284261381,0.085407359584674
sid972,-0.120386046876652,0.155038670733773
sid575,-0.122678218033866,0.18007555013179
sid300,-0.12406677008738,0.180720059530678
sid1222,-0.124152403717299,0.25191666053576
sid1732,-0.124856795492727,0.11340713582908
sid446,-0.124981319703237,0.123731653427469
sid384,-0.12567941565778,0.10143871384586
sid1710,-0.126352563226822,0.07033840141969
sid1668,-0.126653317361063,0.108268428231825
sid144,-0.126743262982355,0.204300475688817
sid1308,-0.126973894773313,0.078467515141594
sid1002,-0.127803884268159,0.094767365402911
sid663,-0.128500176858791,0.133087026366131
sid1556,-0.129028549203204,0.446596218340879
sid904,-0.129844970937048,0.134830841336009
sid362,-0.130044327314159,0.085386580652725
sid376,-0.130616512912376,0.097578412513593
sid1253,-0.131077714346899,0.166400915542027
sid732,-0.131626069821936,0.122451972454393
sid433,-0.132419502665553,0.102742669256637
sid1885,-0.133998843591193,0.081489838600484
sid326,-0.134293769788656,0.075572946703463
sid73,-0.135045717203589,0.065359577045851
sid269,-0.135902776180355,0.077213189514774
sid786,-0.137166237917827,0.042099925112342
sid430,-0.137987713496244,0.09672637822518
sid1704,-0.138241301946299,0.137173273557229
sid1311,-0.13903164423157,0.053190336589132
sid1141,-0.139067910956591,0.043101274800142
sid445,-0.140505570116984,0.156890947695949
sid1990,-0.140507153445883,0.08424592153696
sid505,-0.140937858684429,0.073631672534926
sid278,-0.141081705088089,0.068973905468926
sid1877,-0.143789928826592,0.03921316076801
sid1085,-0.144958174925176,0.050885545684835
sid883,-0.146396944968725,0.087814308152132
sid836,-0.146451405343459,0.037071001258849
sid1037,-0.146543189888322,0.128375685683745
sid98,-0.147127672205341,0.072390410120044
sid1283,-0.147189810573309,0.213991039127277
sid431,-0.147214301337206,0.069383544835154
sid1842,-0.147450074293549,0.170395759742507
sid947,-0.148902606709048,0.1433801963124
sid1381,-0.150715205101331,0.042846735929482
sid1672,-0.151344790726035,0.052322316403738
sid1289,-0.152211652152197,0.050971721020315
sid705,-0.153801569047551,0.080623173006564
sid93,-0.155800239126403,0.061304962993858
sid1029,-0.1559050367037,0.077679716236106
sid1420,-0.155955466216309,0.052649208238961
sid988,-0.156272606721608,0.054532475024498
sid880,-0.158492871480584,0.033583147108421
sid201,-0.158719927118072,0.196085438881582
sid1616,-0.159247570793814,0.019473281126985
sid1775,-0.159941851399991,0.060001172235452
sid285,-0.163023217685352,0.050089815827971
sid1787,-0.164436878791658,0.024134580636299
sid643,-0.165118107707234,0.03141427951592
sid812,-0.165599508273097,0.373305547665046
sid149,-0.169525364019744,0.025332986880957
sid1203,-0.169707193680846,0.011506499871348
sid1235,-0.169841823587048,0.020818559340965
sid1227,-0.173708994669763,0.051743534854126
sid1446,-0.176334948853304,0.010649305085065
sid782,-0.177686767919989,0.035036532727535
sid1168,-0.178366337865619,0.037037689580709
sid252,-0.179874227713645,0.017881034839628
sid1563,-0.186951709001797,0.01524471523611
sid833,-0.190955071894548,0.030180703340445
sid124,-0.191228646739725,0.01542243344971
sid422,-0.198748752992177,0.010028402839182
sid1112,-0.201011653831551,0.004123967011303
sid611,-0.202134511420232,0.00880247003227
sid936,-0.203619500050415,0.00531093654463
sid1369,-0.205617781410541,0.197150598422913
sid987,-0.211428081767345,0.010150066213375
sid151,-0.212187688856947,0.001940025167391
sid287,-0.221038739500264,0.00328677713138
sid1036,-0.22364234632807,0.011824801516168
sid853,-0.224824797387365,0.003910249125732
sid120,-0.226923085140172,0.073697073158666
sid352,-0.231317008486384,0.006737501645889
sid751,-0.232638163439031,0.001674223460706
sid1114,-0.233584543987627,0.055226750940102
sid1800,-0.234325689021964,0.002450580032981
sid530,-0.235461010194827,0.000893094284287
sid1757,-0.237706448029943,0.001979891059877
sid740,-0.238770524886186,0.001287110508856
sid1737,-0.241018860093177,0.279910946412621
sid689,-0.242408048955336,0.000704968179269
sid1368,-0.244212452435034,0.001920785615831
sid323,-0.245061517204889,0.000518931459894
sid536,-0.246641742870907,0.001405256092181
sid1887,-0.253081641142975,0.000780839427881
sid1361,-0.253484498450518,0.000464467562822
sid1670,-0.259975737279564,0.000774235395002
sid126,-0.266600362236154,0.001055420492897
sid82,-0.266818288008201,0.000491104950652
sid1834,-0.266966609091987,0.000303216170018
sid1370,-0.267500017850278,0.035561854433044
sid1513,-0.271556539763302,0.000685139151397
sid160,-0.283883581420015,0.000300714619337
sid1171,-0.288979712167654,1.59682120831942E-05
sid980,-0.29201221974535,0.117394369896184
sid1312,-0.292176798168951,3.40411998521965E-05
sid332,-0.295825677264108,8.97817406524934E-05
sid450,-0.305809797979654,0.000226277319515
sid1111,-0.31252053892072,3.12670114181176E-06
sid1082,-0.312526867085615,1.48433892986101E-05
sid509,-0.317532065471591,0.000275156842296
sid1791,-0.318042611838842,9.17613925311269E-06
sid1314,-0.323934915789345,3.10927778309262E-05
sid526,-0.326054462336868,1.51793353354323E-05
sid1461,-0.336957972319566,7.47648427437913E-06
sid1051,-0.339647633566073,1.04416517149078E-05
sid693,-0.342296141805035,1.22127086591103E-05
sid203,-0.349593524172286,3.40274302321138E-07
sid959,-0.349789285586984,4.69543824444467E-07
sid1544,-0.359704967000358,4.61079113615949E-06
sid1027,-0.363772211595467,1.00500188000566E-06
sid734,-0.364805059447852,1.46502870127094E-07
sid1655,-0.365761522894818,3.30478699767527E-08
sid432,-0.381063536530036,5.56183801627862E-06
sid1906,-0.381927023619131,4.88889281139252E-07
sid592,-0.387294709096127,5.41542391087481E-07
sid766,-0.38783988456434,4.03866337331365E-07
sid117,-0.387926708386746,1.42851723965299E-06
sid1880,-0.388421825799413,1.21367765399475E-08
sid696,-0.425189466717063,6.14049361717942E-11
sid1362,-0.425977562512519,7.27584990485545E-10
sid1083,-0.431886780574804,7.21173735819924E-08
sid71,-0.441061577364591,2.96165271212673E-10
sid714,-0.459809015622725,1.7802096301841E-05
sid854,-0.462604281745986,6.48512292693492E-10
sid475,-0.467433310303155,2.10585962211913E-09
sid1492,-0.487808949441755,3.49316031438997E-07
sid271,-0.51334714670002,2.26048849200854E-10
sid18,-0.515079215602186,1.64015045546349E-10
sid901,-0.516654263658396,1.65453163158053E-10
sid26,-0.534160536167915,1.05296509805014E-13
sid1814,-0.605480864958101,4.2617981598253E-23
sid1956,-0.627582081739291,1.87622852897423E-19
sid96,-0.641116336012533,1.76658112851928E-20
sid242,-0.653678931358632,1.00690903237341E-21
sid730,-0.695658340567396,7.43847848510683E-22
sid639,-0.706057776497197,9.18875141359341E-21
sid1466,,
